date,Mean,Naive,Daily seasonal naive,Weekly seasonal naive,Drift,SARIMAX calendar,SARIMAX conditional,HGB lag+time,HGB + weather (conditional),HGB all covariates (conditional),Chronos-T5 tiny zero-shot
2016-05-16 04:00:00,584.7701532311792,590.0,310.0,340.0,590.866377874042,318.66423239483015,428.06543551838604,271.2592624521623,299.0336069548444,299.0382164251907,320.4158
2016-05-16 05:00:00,584.7701532311792,590.0,340.0,390.0,590.9530156614462,362.8637783999789,455.2324755468535,387.3551403523877,369.5466292600689,327.5001427898134,314.4079
2016-05-16 06:00:00,584.7701532311792,590.0,310.0,330.0,591.0396534488503,417.792711574362,496.03310374364264,350.7933827395847,359.40472334316166,323.646588646721,360.4677
2016-05-16 07:00:00,584.7701532311792,590.0,560.0,340.0,591.1262912362546,567.899406282048,638.5151993463778,439.48838516044907,582.8020174124945,332.22359024715905,376.48822
2016-05-16 08:00:00,584.7701532311792,590.0,710.0,370.0,591.2129290236588,666.5582091331304,771.5420249827648,561.0026435694776,659.6838370717859,392.05592113210787,416.54013
2016-05-16 09:00:00,584.7701532311792,590.0,610.0,400.0,591.299566811063,608.9430106241665,742.0776403037826,557.0577791112297,623.1381239146779,527.0036445829099,418.54288
2016-05-16 10:00:00,584.7701532311792,590.0,650.0,330.0,591.3862045984672,653.0650292464759,868.6256794388892,665.383191138495,673.8509327006659,686.4331814771208,380.4934
2016-05-16 11:00:00,584.7701532311792,590.0,630.0,370.0,591.4728423858713,698.6301775079207,947.9020150908345,611.9395481871036,674.2480517068711,664.5666976452375,376.48822
2016-05-16 12:00:00,584.7701532311792,590.0,580.0,810.0,591.5594801732756,712.9993454552086,980.5101099531385,649.4342285575806,693.2757100975065,613.0756274620317,380.4934
2016-05-16 13:00:00,584.7701532311792,590.0,820.0,1040.0,591.6461179606798,707.6357003010196,1070.0818342885386,653.6788538283347,603.5156360983634,573.6488553604224,354.4598
2016-05-16 14:00:00,584.7701532311792,590.0,530.0,530.0,591.732755748084,704.9070318945394,1060.2106491952109,594.7886001571916,548.6801701010041,482.56394658467735,356.46252
2016-05-16 15:00:00,584.7701532311792,590.0,560.0,420.0,591.8193935354882,681.4776532838748,895.0009698442691,634.0894785904075,506.99611084286045,475.17175252565005,364.4729
2016-05-16 16:00:00,584.7701532311792,590.0,860.0,470.0,591.9060313228923,799.4121557159353,874.0830935351105,658.6045912142318,521.7652966829666,574.3806902135688,404.52484
2016-05-16 17:00:00,584.7701532311792,590.0,1420.0,1610.0,591.9926691102966,1040.1097918085875,1180.114377404786,1023.4852161364545,1207.9702792180974,1045.198062242525,450.58438
2016-05-16 18:00:00,584.7701532311792,590.0,590.0,720.0,592.0793068977008,921.1030154642631,1335.5000888948052,839.6679699050592,898.1523279323852,874.0295350751551,490.6363
2016-05-16 19:00:00,585.5518836748182,930.0,580.0,660.0,930.198347107438,773.5039986124663,976.5508857601026,620.9649005137112,727.9488805638548,720.9740822291258,714.11475
2016-05-16 20:00:00,585.5518836748182,930.0,1480.0,570.0,930.396694214876,735.3524657155974,904.4151409362175,555.4960439678918,788.2869599790314,808.830850252649,624.3404
2016-05-16 21:00:00,585.5518836748182,930.0,1220.0,430.0,930.595041322314,565.7666579300933,754.4732417015503,448.4198484326323,544.8872572897586,525.7026334494519,487.6384
2016-05-16 22:00:00,585.5518836748182,930.0,520.0,430.0,930.7933884297521,467.44008587337095,669.8328235959498,422.489115808781,440.5975517255689,446.4024459591369,399.9045
2016-05-16 23:00:00,585.5518836748182,930.0,500.0,360.0,930.99173553719,382.3765499467041,558.6461114174363,351.2482912087048,444.00699137570297,413.8816063819545,346.85602
2016-05-17 00:00:00,585.5518836748182,930.0,370.0,310.0,931.1900826446281,358.06571826843515,574.1248575716099,293.642858954245,368.9242178884971,325.6083815417422,338.69443
2016-05-17 01:00:00,585.5518836748182,930.0,320.0,330.0,931.3884297520661,343.4675520263404,556.254969549962,298.844837744561,328.64487777587146,297.89774518641815,338.69443
2016-05-17 02:00:00,585.5518836748182,930.0,340.0,340.0,931.5867768595041,330.8474390843081,489.1794979501292,299.6846156218302,299.9672523778483,314.57239492845457,326.45248
2016-05-17 03:00:00,585.5518836748182,930.0,320.0,340.0,931.7851239669421,319.4027608181922,386.72764435329555,282.6543129815444,305.37745170418634,324.23997704248444,314.2108
2016-05-17 04:00:00,585.5518836748182,930.0,330.0,300.0,931.9834710743802,325.1221313436771,347.17174020681705,284.29029894660124,299.5032926859436,316.4604973931757,330.53314
2016-05-17 05:00:00,585.5518836748182,930.0,310.0,430.0,932.1818181818181,365.6182022966183,357.1015517680362,340.59239376209246,372.3084530724088,309.84025078379005,338.69443
2016-05-17 06:00:00,585.5518836748182,930.0,320.0,380.0,932.3801652892562,417.9825589760425,347.99477669687985,348.2281667744012,356.75397415850694,329.1999720614881,359.09796
2016-05-17 07:00:00,585.5518836748182,930.0,370.0,360.0,932.5785123966942,560.5071870494987,444.5666350831425,347.16126365114127,413.6898371198073,334.18968615671866,375.42032
2016-05-17 08:00:00,585.5518836748182,930.0,530.0,340.0,932.7768595041322,661.3574239668292,512.7749619215356,423.8261511743852,484.8842393186912,368.76515105822097,399.9045
2016-05-17 09:00:00,585.5518836748182,930.0,420.0,330.0,932.9752066115702,604.7944458196486,439.8825066873187,433.034930593172,448.2315954796444,376.6331504553011,373.38013
2016-05-17 10:00:00,585.5518836748182,930.0,890.0,320.0,933.1735537190083,670.9795704457853,492.95780621421636,426.07765711542754,449.70712885346035,400.3390073691465,379.50098
2016-05-17 11:00:00,585.5518836748182,930.0,620.0,340.0,933.3719008264463,701.4852972707555,519.0465195294737,439.4162925542984,526.8412891293433,409.9208123016893,359.09796
2016-05-17 12:00:00,585.5518836748182,930.0,1240.0,350.0,933.5702479338843,747.3305470829243,601.740998156236,472.7645399057238,503.1003700432469,472.24147762738335,365.2188
2016-05-17 13:00:00,585.5518836748182,930.0,1600.0,320.0,933.7685950413223,761.6473044420562,654.6584955594744,463.04424005321516,474.6379903600483,475.61229608855774,359.09796
2016-05-17 14:00:00,585.5518836748182,930.0,530.0,320.0,933.9669421487604,706.6518738590701,628.129826441359,424.7647687465296,468.16200055460206,509.70300014341257,363.17862
2016-05-17 15:00:00,585.5518836748182,930.0,670.0,340.0,934.1652892561983,692.3620829237074,644.557529624266,409.81203345306545,489.7078777983659,470.58786687620534,373.38013
2016-05-17 16:00:00,585.5518836748182,930.0,530.0,380.0,934.3636363636364,793.9348180496058,742.0849642037119,428.6933347255444,514.3774845040383,533.7618176139188,420.3075
2016-05-17 17:00:00,585.5518836748182,930.0,1460.0,760.0,934.5619834710744,1061.5242185786008,992.8760692460728,776.6964817996121,844.3036147073522,838.6295928667168,459.07382
2016-05-17 18:00:00,585.5518836748182,930.0,930.0,610.0,934.7603305785124,924.1485509824464,962.3959810798688,1001.1370817302906,896.6374780852057,1038.4657581538684,518.24316
2016-05-17 19:00:00,584.0196721311476,600.0,690.0,630.0,600.0885536241391,598.4723303863572,567.8083327019522,702.3258897669923,647.3135010972627,724.3698431916338,615.03064
2016-05-17 20:00:00,584.0196721311476,600.0,580.0,570.0,600.1771072482782,583.3981016555235,526.8357349062044,567.3825375865285,520.2561997229651,548.5201744321403,499.3315
2016-05-17 21:00:00,584.0196721311476,600.0,410.0,410.0,600.2656608724171,474.1743291323801,395.0904275109524,472.22227767023037,431.5520143522241,433.76722102145345,375.51373
2016-05-17 22:00:00,584.0196721311476,600.0,280.0,350.0,600.3542144965562,406.6523094249962,298.0475698185064,338.51968535525526,348.6536094286799,379.6950767552411,349.12643
2016-05-17 23:00:00,584.0196721311476,600.0,360.0,340.0,600.4427681206953,373.69441467959376,233.21993746162752,294.3564650660196,336.2603432103735,333.55886471705605,328.82816
2016-05-18 00:00:00,584.0196721311476,600.0,300.0,310.0,600.5313217448344,344.51622103817726,228.82967175583508,295.61779364738226,320.9043652547961,332.42623163895576,320.70895
2016-05-18 01:00:00,584.0196721311476,600.0,330.0,340.0,600.6198753689735,331.231487189464,211.73244966580023,307.6828757628046,317.1347217775814,340.3916443677877,320.70895
2016-05-18 02:00:00,584.0196721311476,600.0,310.0,340.0,600.7084289931125,317.7395550417353,141.65651918913863,292.9158160527504,300.1569794684331,318.3800959668768,310.56006
2016-05-18 03:00:00,584.0196721311476,600.0,320.0,320.0,600.7969826172515,307.34642868352677,78.4672682218561,297.84496155127636,293.7712971598125,342.0591112294915,308.5304
2016-05-18 04:00:00,584.0196721311476,600.0,320.0,310.0,600.8855362413906,312.82552546545566,62.17234435253158,293.09193700799847,319.34755124879587,323.78939813042047,320.70895
2016-05-18 05:00:00,584.0196721311476,600.0,350.0,410.0,600.9740898655297,352.398692480295,88.00442962869784,362.3896214644375,373.2826819880161,406.94141904041555,326.7985
2016-05-18 06:00:00,584.0196721311476,600.0,340.0,660.0,601.0626434896687,401.4011253044796,125.95105701101784,368.47922594001176,388.4601975726361,435.0840538688657,361.305
2016-05-18 07:00:00,584.0196721311476,600.0,390.0,460.0,601.1511971138078,536.9337680272549,228.74171031045262,398.84818812964704,424.60613951103994,540.8612661287723,375.51373
2016-05-18 08:00:00,584.0196721311476,600.0,340.0,970.0,601.2397507379469,629.3370409181938,286.36584464802763,487.6655957521381,533.884865248557,564.7649844548337,395.81177
2016-05-18 09:00:00,584.0196721311476,600.0,310.0,390.0,601.3283043620859,577.7321446341672,258.986506591963,414.12230137055525,519.7209490791331,505.06005810105506,357.24564
2016-05-18 10:00:00,584.0196721311476,600.0,320.0,380.0,601.416857986225,641.333722602656,335.0304129958886,428.4265632264398,481.26096443857244,521.8179056228967,349.12643
2016-05-18 11:00:00,584.0196721311476,600.0,310.0,330.0,601.505411610364,670.9122336916637,410.75602159174196,397.8075932566961,474.2758382389864,521.089368775638,349.12643
2016-05-18 12:00:00,584.0196721311476,600.0,320.0,340.0,601.5939652345031,715.3773051263872,518.7706334383156,427.0495122666876,451.57858353650926,569.0417373041099,349.12643
2016-05-18 13:00:00,584.0196721311476,600.0,250.0,440.0,601.6825188586422,726.4086552244185,620.6203262504232,439.7888867864674,436.9224173100156,540.5747510230165,341.00723
2016-05-18 14:00:00,584.0196721311476,600.0,320.0,480.0,601.7710724827813,680.0396302066761,588.8402854744709,434.5612965854052,448.77274716610737,498.05074041296393,357.24564
2016-05-18 15:00:00,584.0196721311476,600.0,310.0,460.0,601.8596261069202,666.701096017961,593.2455513857176,437.8016435848029,471.74128116851284,453.55582822253086,383.63293
2016-05-18 16:00:00,584.0196721311476,600.0,400.0,450.0,601.9481797310593,764.6502189235167,723.799614170006,503.98231094469566,480.3593626206278,547.2403438669442,424.22897
2016-05-18 17:00:00,584.0196721311476,600.0,920.0,550.0,602.0367333551984,1036.6012809538074,1027.4375279724609,707.5936215828775,805.5894463312575,758.8459915477583,495.2719
2016-05-18 18:00:00,584.0196721311476,600.0,600.0,610.0,602.1252869793375,892.7541449223754,791.8035446910053,734.663268708308,790.4392400406238,968.1238684711124,558.19617
2016-05-18 19:00:00,583.0221210149642,1070.0,740.0,570.0,1070.2408070289619,713.3983160474154,691.9009751241238,702.7657199543454,767.5413048312914,794.6139475138863,691.7154
2016-05-18 20:00:00,583.0221210149642,1070.0,710.0,510.0,1070.481614057924,715.9123761492938,699.0501445972368,689.4036175806452,628.844545871708,601.0760312122195,569.6481
2016-05-18 21:00:00,583.0221210149642,1070.0,390.0,370.0,1070.7224210868858,539.699198400151,513.5025076489455,385.0214059322213,494.6545434447722,457.8917677667028,390.616
2016-05-18 22:00:00,583.0221210149642,1070.0,280.0,330.0,1070.9632281158476,431.2637369910424,407.12810192549205,332.51837939799134,364.64581747281215,360.2459107186925,329.58206
2016-05-18 23:00:00,583.0221210149642,1070.0,330.0,340.0,1071.2040351448097,405.72478990101,319.5660127813653,284.3724088849282,337.0860653231592,326.973494656221,321.44424
2016-05-19 00:00:00,583.0221210149642,1070.0,310.0,340.0,1071.4448421737716,325.9947060499481,202.35656053764797,290.1091660958936,338.3257029879511,319.10686651164974,321.44424
2016-05-19 01:00:00,583.0221210149642,1070.0,320.0,340.0,1071.6856492027334,312.924247639095,175.23166913687237,282.50001928038563,335.29759979031684,322.1716259379635,321.44424
2016-05-19 02:00:00,583.0221210149642,1070.0,330.0,340.0,1071.9264562316955,300.1237531903399,155.11376045319776,266.32363113052253,349.8059721329021,320.115524405214,321.44424
2016-05-19 03:00:00,583.0221210149642,1070.0,310.0,300.0,1072.1672632606574,289.20493390275226,124.25877780721748,282.07480238820204,360.95708441944555,305.4052209475137,309.23776
2016-05-19 04:00:00,583.0221210149642,1070.0,310.0,340.0,1072.4080702896192,294.46245645368765,112.56602008789741,272.2296067523676,317.70155668947496,310.1503490450339,309.23776
2016-05-19 05:00:00,583.0221210149642,1070.0,390.0,370.0,1072.6488773185813,335.67689004306646,124.53561115015418,278.75988825297316,336.4730093978256,338.3387059228094,325.51315
2016-05-19 06:00:00,583.0221210149642,1070.0,420.0,290.0,1072.8896843475432,383.5729195729032,144.18018513180505,274.0525540759065,324.03029281656734,325.73721738552894,378.409
2016-05-19 07:00:00,583.0221210149642,1070.0,320.0,350.0,1073.130491376505,505.1807005250105,246.14588265814473,274.779580813097,369.007968889392,350.9137399589214,394.6849
2016-05-19 08:00:00,583.0221210149642,1070.0,370.0,310.0,1073.3712984054669,594.7790914978126,344.3517932046889,276.43227683279014,417.2540378885609,388.49918482058166,425.2016
2016-05-19 09:00:00,583.0221210149642,1070.0,390.0,290.0,1073.612105434429,550.238754509673,357.7953503662866,274.0982349622107,499.26868097127067,391.23495358900266,478.09744
2016-05-19 10:00:00,583.0221210149642,1070.0,350.0,350.0,1073.8529124633908,608.9655080116672,433.1444407204026,292.926839350073,438.4551997617261,369.91732650126744,388.58142
2016-05-19 11:00:00,583.0221210149642,1070.0,420.0,300.0,1074.0937194923526,641.6767162928318,505.01500144549664,286.7519187732817,470.3602132676176,370.4292865255958,374.34033
2016-05-19 12:00:00,583.0221210149642,1070.0,340.0,330.0,1074.3345265213147,680.3828025506479,612.8178776672412,290.8206699433741,451.1249814942924,360.56975592058524,374.3401
2016-05-19 13:00:00,583.0221210149642,1070.0,520.0,340.0,1074.5753335502766,700.8461587034419,703.8355464809847,340.3211504853782,503.9344671004995,384.12059378574844,378.409
2016-05-19 14:00:00,583.0221210149642,1070.0,490.0,340.0,1074.8161405792384,657.4474919528782,716.5916286083029,318.35581455961716,472.4469592630445,404.8629429929007,396.71924
2016-05-19 15:00:00,583.0221210149642,1070.0,500.0,410.0,1075.0569476082005,645.9831199808858,648.7955571490356,332.14064152316877,507.1462286992104,453.0554368531818,415.0292
2016-05-19 16:00:00,583.0221210149642,1070.0,630.0,710.0,1075.2977546371624,742.5845173829694,650.1328632359046,390.92936592830563,512.323529661326,580.0976266612629,573.7173
2016-05-19 17:00:00,583.0221210149642,1070.0,710.0,1250.0,1075.5385616661242,996.6251573552381,808.8965470327912,549.5310973190068,713.6543693650608,876.702640353072,699.8532
2016-05-19 18:00:00,583.0221210149642,1070.0,1070.0,630.0,1075.7793686950863,880.7060889770047,798.7417369164095,1045.7978686480164,1006.1787479679097,1082.6312052395606,705.9567
2016-05-19 19:00:00,582.0819883795997,720.0,860.0,740.0,720.1259283177268,716.1527438427838,724.4853950785091,679.9564253071684,768.302379942401,769.449038776136,621.05444
2016-05-19 20:00:00,582.0819883795997,720.0,1340.0,600.0,720.2518566354537,667.1006911560818,712.4500947867091,635.1055821622526,605.2307710782571,621.8147109890737,491.16034
2016-05-19 21:00:00,582.0819883795997,720.0,490.0,430.0,720.3777849531805,481.682894578218,532.1575254726868,436.42923095181567,430.5575110397239,448.88438869138315,361.26675
2016-05-19 22:00:00,582.0819883795997,720.0,310.0,360.0,720.5037132709074,392.50768722329695,408.95074479469804,342.0610190160883,326.843150602361,364.3705218395279,308.49777
2016-05-19 23:00:00,582.0819883795997,720.0,340.0,340.0,720.6296415886342,342.16460010952545,331.38815762368085,298.1460170964447,299.60266665221553,320.3025514405832,296.32025
2016-05-20 00:00:00,582.0819883795997,720.0,310.0,330.0,720.755569906361,313.57240274294213,279.1616000492495,296.2822412317867,297.3350782196563,323.3742984170641,294.29053
2016-05-20 01:00:00,582.0819883795997,720.0,310.0,320.0,720.8814982240879,300.20107464861564,251.90613698168545,298.9053356371715,293.35519006534906,315.75524537106173,294.29053
2016-05-20 02:00:00,582.0819883795997,720.0,300.0,350.0,721.0074265418147,287.04126824505994,219.7650405502127,283.44347173778107,272.1026432808134,311.59512797155327,280.08328
2016-05-20 03:00:00,582.0819883795997,720.0,310.0,350.0,721.1333548595414,277.13307537674547,155.92092067161957,286.68666714148526,272.28656917123106,301.5578320885661,280.08328
2016-05-20 04:00:00,582.0819883795997,720.0,340.0,300.0,721.2592831772683,283.68167473020407,86.14045607521894,290.26949101905285,306.6865108328372,319.3492871232565,300.37943
2016-05-20 05:00:00,582.0819883795997,720.0,330.0,350.0,721.3852114949951,321.9234213660704,139.37776948000555,273.39389042498055,295.0444865568793,393.8004696904437,308.49777
2016-05-20 06:00:00,582.0819883795997,720.0,350.0,880.0,721.511139812722,368.3006855128831,175.64913392282415,300.81040949381793,348.30817957783785,444.87644012544723,345.03033
2016-05-20 07:00:00,582.0819883795997,720.0,300.0,1060.0,721.6370681304488,479.5596645165978,265.2865382224336,363.2300106338699,406.88932205898897,864.7597166884065,349.0895
2016-05-20 08:00:00,582.0819883795997,720.0,320.0,2030.0,721.7629964481756,565.076059259816,372.38737175510687,533.7836938286957,586.0991919441731,960.148075231685,349.0895
